Orthogroups,Gene,LRT P-value (Test),LRT Adj. p-value (Test),LRT P-value (Background),LRT Adj. p-value (Background),LRT Distributions,LRT Adj. p-value (Distributions),Branch-Site (null/alt),LRT (BS),P-value (BS),Adj. P-value (BS),Site (null/alt),LRT (Site),P-value (Site),Adj. P-value (Site),Signal (BUSTED-PH),Signal (PAML)
OG0005997,KIF19,0,0,0.00486762075248636,0.01088485529509484,7.164558561990608e-4,0.00367310958503949,bsA1/bsA,98.57255000000076,0,0,M1/M2,0.8238880000008066,0.6623613672498578,1,Selection associated with trait,PS_fg
OG0006006,EFHD1,0,0,0.02551458317471222,0.05078270533439732,0,0,bsA1/bsA,391.5977759999996,0,0,M1/M2,2.073997999999847,0.3545169926593075,0.969569614763848,Selection associated with trait,PS_fg
OG0006007,GIGYF2,0,0,0.5,0.5,0,0,bsA1/bsA,203.42854200000147,0,0,M1/M2,9.970923999999286,0.006836618779856,0.03882368047357749,Selection associated with trait,PS_fg
OG0006034,HENMT1,1.580237857040645e-5,4.596765853724283e-5,0.2481499572598769,0.3915558836035479,0.2947685087237467,0.691868773739616,bsA1/bsA,25.715156000000206,3.957071921245614e-7,1.3841238230553182e-6,M1/M2,0.4466920000004393,0.799838057444274,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006041,TAB3,0,0,0.5,0.5,3.07977243707569e-8,3.128210172588383e-7,bsA1/bsA,121.43190199999844,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0006059,ZNF207,0,0,0.5,0.5,2.1538326677728043e-14,4.448512626946502e-13,bsA1/bsA,137.8071,0,0,M1/M2,2.093050000000403,0.3511558980972837,0.962095496317558,Selection associated with trait,PS_fg
OG0006076,PPM1D,3.719247132494274e-15,1.804168424024969e-14,0.03297949410901152,0.06432376425949643,0.01683252190046469,0.06126985871470093,bsA1/bsA,31.609581999999136,1.8849719896074653e-8,7.289694245251705e-8,M1/M2,1.311600000000908,0.5190266751138861,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006093,NA,1.110223024625157e-16,5.923471057402039e-16,0.1751096254097247,0.2899729617864059,1.056464318162087e-4,6.344651082147607e-4,bsA1/bsA,29.207350000000588,6.503204375007955e-8,2.402934016565439e-7,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0006106,LAYN,2.620648142936943e-11,1.023886637877034e-10,0.00874560831733051,0.01885982914980768,1.360872898037435e-5,9.574791918386962e-5,bsA1/bsA,23.21966199999952,1.4451223827594006e-6,4.876463200270306e-6,M1/M2,0.0082879999999931,0.9958645745196444,1,Selection associated with trait,PS_fg
OG0006109,HINFP,1.463047072380874e-9,5.2362321606220364e-9,0.5,0.5,0.02820768794860451,0.0964096885889508,bsA1/bsA,13.423507999999856,2.484905759898e-4,6.987132107302263e-4,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006110,CUNH11ORF53 C13H11ORF53,9.558850566954158e-5,2.666740580477798e-4,0.5,0.5,0.00173187824943177,0.00815433861293937,bsA1/bsA,13.294084000000112,2.662448911407e-4,7.450274423692772e-4,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0006111,NLRX1,0,0,0.0054616867364145,0.01210382510036648,2.55351295663786e-15,5.784843226896347e-14,bsA1/bsA,238.29081600000063,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0006113,CCDC153,0,0,0.4989949024823068,0.5,2.7755575615628914e-14,5.665017721171052e-13,bsA1/bsA,54.785477999999785,1.3444800828210648e-13,7.176151407257017e-13,M1/M2,1.9481079999995927,0.3775493463606747,1,Selection associated with trait,PS_fg
OG0006114,CBL,1.362864893161841e-7,4.400833128889019e-7,0.5,0.5,0.146103569218085,0.3926646857184185,bsA1/bsA,13.98014400000102,1.847514669545e-4,5.267782093557105e-4,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006117,NECTIN1,0,0,0.01422652937346658,0.02972389792322061,0,0,bsA1/bsA,83.49927600000046,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0006123,SARNP,0,0,0.2075703291874332,0.3359479388045721,9.0369506322574e-9,9.763516950256625e-8,bsA1/bsA,143.11592399999972,0,0,M1/M2,0.6896260000003167,0.7083528030574369,1,Selection associated with trait,PS_fg
OG0006135,ZMIZ2,1.387778780781446e-15,6.946117737930962e-15,0.5,0.5,6.3832272800823375e-12,1.0173195005862347e-10,bsA1/bsA,58.314800000000105,2.2315482794965646e-14,1.2458967008260696e-13,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0006137,NUDCD3,0,0,0.5,0.5,1.900701818158268e-13,3.5449727444701833e-12,bsA1/bsA,363.6213980000002,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0006138,YKT6,1.291432089045585e-7,4.177963849944109e-7,0.5,0.5,0.09813550259473668,0.2838451335076375,bsA1/bsA,8.887307999999848,0.0028715981042359,0.00713526788845788,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006143,CAPG,6.102359251802802e-7,1.9147866919906253e-6,0.5,0.5,0.0534620357686254,0.16916287295856827,bsA1/bsA,44.68575799999962,2.3133384097207e-11,1.0990723514096768e-10,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006144,DBNL,1.0116329995923929e-10,3.8414532595316226e-10,0.2708232509347442,0.4222130091135428,0.4945662818393375,1,bsA1/bsA,43.29260400000021,4.713618384499796e-11,2.1907949598398423e-10,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006151,TMEM218,0,0,0.01843419180745076,0.03772274672539108,0.00289026860018482,0.01306129737127907,bsA1/bsA,173.95135200000004,0,0,M1/M2,1.4010159999997995,0.4963331025216795,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006157,PANX3,5.043959416806132e-9,1.7530291081542276e-8,0.1549419609078316,0.2604638169573377,0.01834357824281374,0.06611633740662645,bsA1/bsA,21.17695200000071,4.187703533164999e-6,1.3644024858155622e-5,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006165,TIRAP,6.026464634434348e-5,1.6960333315900765e-4,0.2794071231005202,0.43410937940967714,0.03978977492738267,0.13008715988725714,bsA1/bsA,24.229170000000067,8.552706649567199e-7,2.9224444032926338e-6,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006176,FSD1L,0,0,0.5,0.5,1.230746825786611e-5,8.715943560030551e-5,bsA1/bsA,143.18650799999978,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0006177,FKTN,0,0,0.5,0.5,0,0,bsA1/bsA,348.81317599999966,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0006181,TXLNG,4.4344725280698334e-8,1.4709055292417146e-7,0.5,0.5,0.0625643692923804,0.19323056811429695,bsA1/bsA,12.19934000000012,4.78064263114e-4,0.00130365125624076,M1/M2,0.0362880000002405,0.9820196113520798,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006197,TAB2,0,0,0.4350542858741699,0.5,4.024619053577538e-7,3.5180861908747486e-6,bsA1/bsA,74.93286399999943,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0006200,GINM1,1.7285273767875251e-9,6.150771348157582e-9,0.5,0.5,6.117478072312776e-4,0.00319304313858834,bsA1/bsA,27.093539999999848,1.938446310134623e-7,6.935576608751916e-7,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0006201,LATS1,0,0,0.5,0.5,0,0,bsA1/bsA,424.69160199999897,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0006202,NUP43,3.48238660130562e-11,1.348996134632893e-10,0.5,0.5,0.0064622605533563,0.02655763871521588,bsA1/bsA,24.90071400000033,6.036006510168335e-7,2.0870564407128196e-6,M1/M2,0.0122299999993629,0.9939036585610777,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006216,G3BP1,2.584292703329827e-4,7.059491494512727e-4,0.5,0.5,0.09390616915047256,0.2730725765551712,bsA1/bsA,9.174930000000131,0.0024535275138385,0.00615958158122086,M1/M2,0.0011839999997391,0.9994081751975564,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006229,ACOT8,6.740075544908741e-7,2.111825263057214e-6,0.5,0.5,3.619721450598412e-5,2.369521137176903e-4,bsA1/bsA,10.402743999999984,0.0012582819399403,0.00326895937672569,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0006237,SNRPB,9.086549290771017e-10,3.2819281119504333e-9,0.5,0.5,0.01539818178652708,0.05660826898071595,bsA1/bsA,26.871051999999963,2.17492254761531e-7,7.757764541274619e-7,M1/M2,7.96000000264e-4,0.9996020791913616,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006254,PIGF,5.853650897336138e-13,2.502840655412398e-12,0.5,0.5,1.0600840094632252e-8,1.1325885207277469e-7,bsA1/bsA,69.43413999999984,1.1102230246251563e-16,6.979894019472463e-16,M1/M2,1.240000001416e-4,0.9999380019218894,1,Selection associated with trait,PS_fg
OG0006258,TTC7A,0,0,0.03745353062873613,0.07242968805834245,5.13672350019867e-5,3.263818294472782e-4,bsA1/bsA,232.8852780000016,0,0,M1/M2,10.92464000000109,0.0042436989338067,0.02540896253607468,Selection associated with trait,PS_fg
OG0006261,ENTPD7,9.48290945768093e-10,3.423658675292899e-9,0.5,0.5,0.082493790605354,0.24532689481056136,bsA1/bsA,18.170317999999497,2.020026980531497e-5,6.247552578299355e-5,M1/M2,1.305438000000322,0.5206282622781608,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006264,ABCC2,0,0,0.2347329208101057,0.37410289073492714,5.298405603149092e-9,5.9164389793099674e-8,bsA1/bsA,154.82111400000213,0,0,M1/M2,7.08998199999769,0.0288688823284901,0.1340040178100416,Selection associated with trait,PS_fg
OG0006267,ENTPD1,0,0,0.4605085703032656,0.5,7.543521392250341e-5,4.646379653276473e-4,bsA1/bsA,52.25653799999964,4.870548409030562e-13,2.510633355549108e-12,M1/M2,0.6050720000002912,0.7389418858721052,1,Selection associated with trait,PS_fg
OG0006269,MAP6D1,3.1098290609321566e-11,1.2090054219814414e-10,0.5,0.5,6.5503158452884236e-15,1.4207126146648126e-13,bsA1/bsA,55.548092,9.114931032172536e-14,4.929825306755194e-13,M1/M2,3.826868000000104,0.147572750657643,0.5002956280032621,Selection associated with trait,PS_fg
OG0006270,YEATS2,0,0,0.5,0.5,0,0,bsA1/bsA,451.41322800000125,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0006273,MTAP,0,0,0.1131372227193926,0.19617101290595543,8.621547631371129e-8,8.22611611928178e-7,bsA1/bsA,56.81043000000045,4.796163466380676e-14,2.6325464428229933e-13,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0006278,IL22,0,0,0.05396339905375203,0.10114777028615338,2.6593394153451296e-11,3.9072874873339144e-10,bsA1/bsA,108.92440999999964,0,0,M1/M2,10.349901999999927,0.0056564940753724,0.03286044428370497,Selection associated with trait,PS_fg
OG0006285,PRMT5,0,0,0.3225642638621032,0.4904200877481801,1.4782050916650751e-8,1.550592347062977e-7,bsA1/bsA,176.5475979999992,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0006287,CUNH14ORF93 CZH14ORF93,1.240246461087224e-9,4.449872667599019e-9,0.2257037958214175,0.36144349538093024,0.011230089279232301,0.04330549688229006,bsA1/bsA,50.35715199999868,1.281641459627281e-12,6.459059780105497e-12,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006298,ZNF654,1.139643934777723e-13,5.078516277840583e-13,0.5,0.5,0.0864512811091025,0.2555155009283378,bsA1/bsA,30.325176000000283,3.6535288128192185e-8,1.375615364493165e-7,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006321,LRRC28,0,0,0.04844230947374106,0.09155268534303454,2.376876473419998e-12,3.986335077708655e-11,bsA1/bsA,235.31662200000028,0,0,M1/M2,2.395533999999316,0.3018675300674456,0.8628229601927786,Selection associated with trait,PS_fg
OG0006326,ASB7,3.795748215740247e-9,1.3239985916572388e-8,0.5,0.5,0.00125129118547129,0.006124982611125,bsA1/bsA,21.60542600000008,3.34903051169011e-6,1.0981956042569142e-5,M1/M2,0.0024279999997816,0.9987867366000016,1,Selection associated with trait,PS_fg
OG0006333,DET1,0,0,0.5,0.5,0,0,bsA1/bsA,345.4921139999997,0,0,M1/M2,0.0050179999998363,0.9974941449098388,1,Selection associated with trait,PS_fg
OG0006336,NA,1.6037171590710391e-13,7.062884628295559e-13,0.3495735173979126,0.5,7.39566907714817e-9,8.081075782025286e-8,bsA1/bsA,65.17645799999991,6.661338147750939e-16,4.044064062962463e-15,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0006337,PLIN1,0,0,0.1144557318478899,0.19798119196714756,0,0,bsA1/bsA,88.35994600000049,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0006346,MESD,1.107142871093481e-4,3.079786051572801e-4,0.0502394487629908,0.09461853962892762,0.03829499512611545,0.12581810471579463,bsA1/bsA,8.83106399999997,0.0029614567040232,0.00734401511501055,M1/M2,0.5281439999998838,0.7679182475524351,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006348,IL16,5.551115123125783e-17,2.9987110034663246e-16,0.02494453024514709,0.04975108659633623,0.2479632183740629,0.604471462481448,bsA1/bsA,29.54824599999847,5.454198870324944e-8,2.021759353254513e-7,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006353,BNC1,0,0,0.5,0.5,1,1,bsA1/bsA,33.099608000000444,8.755637215251966e-9,3.4601154556530494e-8,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006364,USP50,2.442490654175344e-15,1.1975815366137919e-14,0.1427611822638588,0.2421511703864042,0.0302915288624096,0.10255981642225848,bsA1/bsA,52.380278000000544,4.57300863843102e-13,2.3662627130366488e-12,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006381,SLC24A5,1.7297274723659939e-12,7.214005564267621e-12,0.5,0.5,7.113097888478136e-10,8.731453776863801e-9,bsA1/bsA,92.98928400000112,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0006388,WIPF2,8.045547561508215e-11,3.061836789678632e-10,0.5,0.5,0.00183369109869779,0.00860561972241363,bsA1/bsA,56.22317199999998,6.472600233564665e-14,3.5288911669112794e-13,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0006391,NR1D1,0,0,0.5,0.5,6.565858967633176e-13,1.183505822796334e-11,bsA1/bsA,334.90586600000097,0,0,M1/M2,1.6386019999999917,0.4407396238552489,1,Selection associated with trait,PS_fg
OG0006406,STARD3,3.507797184387762e-7,1.111551696583365e-6,0.5,0.5,0.00646770149021314,0.02655763871521588,bsA1/bsA,22.394117999999253,2.220530285979017e-6,7.406930937514743e-6,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006407,PPP1R1B,0,0,0.5,0.5,1.0046667942020802e-9,1.2177011816561345e-8,bsA1/bsA,188.93881199999987,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0006421,DNAJC7,0,0,0.0569332781212602,0.10616259186843048,1.124455784728973e-4,6.720331741052854e-4,bsA1/bsA,119.40767999999936,0,0,M1/M2,1.4613360000003013,0.4815871823804912,1,Selection associated with trait,PS_fg
OG0006427,POP5,1.7039852862055231e-9,6.070929875184271e-9,0.09315658627026224,0.16526795768406097,4.722604301055089e-5,3.018420799212019e-4,bsA1/bsA,37.93288600000005,7.322055184388884e-10,3.1000513850988147e-9,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0006428,MLEC,3.0266900097331018e-12,1.2419618465732702e-11,0.01424575037054548,0.02975687272669577,0.2002520863705999,0.5091015145273713,bsA1/bsA,24.91216799999984,6.000250660775919e-7,2.0755760689977634e-6,M1/M2,0.0110199999999167,0.994505152207713,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006435,DRG1,1.052171905158161e-9,3.786068884506746e-9,0.1975346634844224,0.32266232121445665,1.807358552596838e-6,1.457677624806434e-5,bsA1/bsA,16.965157999999974,3.8072123200727503e-5,1.1522274367040724e-4,M1/M2,0.0012839999999414,0.9993582060379348,1,Selection associated with trait,PS_fg
OG0006442,GGT1,0,0,0.01229894250725627,0.02591552190352952,0,0,bsA1/bsA,189.0213220000005,0,0,M1/M2,9.05392799999936,0.0108134559399634,0.0573513663186207,Selection associated with trait,PS_fg
OG0006447,XIRP1,2.331468351712829e-15,1.1463935861206152e-14,0.4636183022537758,0.5,1.448440556280906e-4,8.47518902911086e-4,bsA1/bsA,48.0193700000018,4.220290783507608e-12,2.080457475993532e-11,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0006451,ZNF821,1.9809820450689128e-10,7.40856465774692e-10,0.00749156408244583,0.01629763588976527,0.05600742788836277,0.1763785592961759,bsA1/bsA,30.483389999999417,3.3673730692740385e-8,1.2714062090166584e-7,M1/M2,4.4404540000005,0.1085844573552752,0.3915055214421001,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006453,AP1G1,3.19593462805301e-10,1.1804361191280726e-9,0.5,0.5,0.04131973213936946,0.1344794892569023,bsA1/bsA,21.33108600000014,3.864143631848727e-6,1.2630327134418297e-5,M1/M2,0.0067639999997481,0.9966237125203964,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006459,TMEM231,0,0,0.4728200149382595,0.5,0,0,bsA1/bsA,81.23527999999988,0,0,M1/M2,1.973121999999876,0.3728567430503882,1,Selection associated with trait,PS_fg
OG0006461,PPP1R21,2.386979502944087e-15,1.1723564482677713e-14,0.468864642223161,0.5,0.181528027780129,0.469498969638146,bsA1/bsA,55.24819799999932,1.0624834345662749e-13,5.70847841347604e-13,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006494,WNT8A,1.427473434012505e-6,4.388403231951765e-6,0.5,0.5,6.182603167474987e-4,0.00322509028398604,bsA1/bsA,17.775706000000355,2.485365568172249e-5,7.615354958037019e-5,M1/M2,0.1268099999997503,0.9385632785771132,1,Selection associated with trait,PS_fg
OG0006526,PRRG2,0,0,0.08402172427312449,0.15082431069479765,8.717693233961654e-12,1.3691999500309284e-10,bsA1/bsA,40.03230200000053,2.4979773805000605e-10,1.0940764076554415e-9,M1/M2,1.5198679999998603,0.4676972940127243,1,Selection associated with trait,PS_fg
OG0006533,DDX42,3.4125208547841623e-8,1.1375945869530869e-7,0.3977020028240316,0.5,0.3112777094821313,0.7208448749955484,bsA1/bsA,9.009705999998914,0.0026854961437997,0.00670055191925959,M1/M2,0.1881999999986874,0.9101917385164024,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006534,CCDC47,1.8552564484686231e-9,6.590882309132784e-9,0.5,0.5,8.725941515063118e-4,0.00439547717528266,bsA1/bsA,17.870036000000255,2.36515879041832e-5,7.268951155882996e-5,M1/M2,1.5560120000000095,0.4593209848171914,1,Selection associated with trait,PS_fg
OG0006535,G6PC3,2.13391540759833e-6,6.5138990960691184e-6,0.4797320750504787,0.5,0.01887850184705475,0.06790297380898247,bsA1/bsA,27.113216000000648,1.918816625590125e-7,6.86836651229508e-7,M1/M2,1.1891319999995176,0.5518019959741243,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006537,EPHA1,3.1349405127389935e-8,1.0478862571356989e-7,0.4949901392066121,0.5,0.00106703376645844,0.00528116378048605,bsA1/bsA,30.68839399999888,3.02971827625953e-8,1.1497936446178207e-7,M1/M2,0.1583080000000336,0.9238976332534096,1,Selection associated with trait,PS_fg
OG0006543,MRPL51,0,0,0.01028996182382946,0.02196579418436609,0,0,bsA1/bsA,293.6611040000007,0,0,M1/M2,7.951499999999896,0.0187652222989227,0.0927680034478388,Selection associated with trait,PS_fg
OG0006546,IFFO1,8.583302957276827e-10,3.107945765367099e-9,0.1073275349119057,0.18748738133379733,0.02850873632633633,0.09740015956104012,bsA1/bsA,12.29664800000046,4.537725181977e-4,0.00123948817218719,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006561,TPI1,5.245730128056181e-9,1.820960630894432e-8,0.4955457837468319,0.5,0.04108248769789835,0.13383484120166136,bsA1/bsA,33.63675000000012,6.6425810407722e-9,2.6495358822589404e-8,M1/M2,8.59508199999982,0.0136019651548324,0.07033686946623592,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006562,LRRC23,0,0,0.3746032355799704,0.5,6.5503158452884236e-15,1.4207126146648126e-13,bsA1/bsA,135.8219879999997,0,0,M1/M2,0.2025659999999334,0.9036772560317194,1,Selection associated with trait,PS_fg
OG0006563,CUNH12ORF57 C3H12ORF57,1.1177189507272091e-8,3.821706756062137e-8,0.4989431090580349,0.5,2.56115959718084e-6,2.0186042945357912e-5,bsA1/bsA,43.62255000000005,3.9822367625674815e-11,1.863842365803622e-10,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0006564,PTPN6,4.425139352060015e-6,1.3287701579711092e-5,0.4414793446506366,0.5,0.7051091489640651,1,bsA1/bsA,10.296494000000166,0.0013328319971466,0.00345380660019276,M1/M2,11.32697999999982,0.0034703840982879,0.02128304080834378,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0006567,LPCAT3,0,0,0.05976689067199353,0.11096817675937182,2.715622171578502e-10,3.5023836472191284e-9,bsA1/bsA,52.515722000000096,4.2676973066591017e-13,2.213919043129026e-12,M1/M2,9.637502000000495,0.0080768688509528,0.04465666484387803,Selection associated with trait,PS_fg
